Date-Time,Date ∇,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
2023-12-28 06:00:00,28/12/2023,06Z,26.1,57%,1016.6 Hpa,0º (N),0.0,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
2023-12-28 09:00:00,28/12/2023,09Z,26.0,54%,1014.2 Hpa,0º (N),0.0,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
2023-12-28 12:00:00,28/12/2023,12Z,22.0,83%,1014.9 Hpa,0º (N),0.0,2/8,2/8 SC,-,-,-,27.8,-,"Few clouds, mist"
2023-12-28 15:00:00,28/12/2023,15Z,19.0,93%,1016.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2023-12-28 18:00:00,28/12/2023,18Z,18.0,93%,1016.9 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2023-12-28 21:00:00,28/12/2023,21Z,16.5,96%,1016.5 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2023-12-29 00:00:00,29/12/2023,00Z,15.2,98%,1016.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2023-12-29 03:00:00,29/12/2023,03Z,19.4,91%,1018.4 Hpa,0º (N),0.0,0/8,-,-,-,-,-,14.5,"Clear, mist"
2023-12-29 06:00:00,29/12/2023,06Z,26.9,54%,1016.3 Hpa,0º (N),0.0,2/8,2/8 SC,-,-,-,-,-,Few clouds
2023-12-29 09:00:00,29/12/2023,09Z,27.9,45%,1013.9 Hpa,270º (W),1.8,1/8,-,-,-,-,-,-,Few clouds
2023-12-29 12:00:00,29/12/2023,12Z,22.2,67%,1014.1 Hpa,0º (N),0.0,0/8,-,-,-,-,28.4,-,Clear
2023-12-29 15:00:00,29/12/2023,15Z,18.8,95%,1015.7 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2023-12-29 18:00:00,29/12/2023,18Z,17.5,96%,1015.6 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2023-12-29 21:00:00,29/12/2023,21Z,16.0,100%,1014.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2023-12-30 00:00:00,30/12/2023,00Z,14.6,100%,1014.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2023-12-30 03:00:00,30/12/2023,03Z,19.5,96%,1016.3 Hpa,0º (N),0.0,0/8,-,-,-,-,-,14.0,"Clear, mist"
2023-12-30 06:00:00,30/12/2023,06Z,27.5,43%,1015.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2023-12-30 09:00:00,30/12/2023,09Z,28.5,38%,1012.5 Hpa,0º (N),0.0,2/8,2/8 SC,-,-,-,-,-,Few clouds
2023-12-30 12:00:00,30/12/2023,12Z,23.0,73%,1013.0 Hpa,0º (N),0.0,0/8,-,-,-,-,28.8,-,Clear
2023-12-30 15:00:00,30/12/2023,15Z,19.1,87%,1015.1 Hpa,0º (N),0.0,1/8,1/8 SC,-,-,-,-,-,Few clouds
2023-12-30 18:00:00,30/12/2023,18Z,18.0,93%,1014.7 Hpa,0º (N),0.0,1/8,1/8 SC,-,-,-,-,-,"Few clouds, mist"
2023-12-31 03:00:00,31/12/2023,03Z,21.0,83%,1017.4 Hpa,0º (N),0.0,0/8,-,-,-,-,-,15.9,Clear
2023-12-31 06:00:00,31/12/2023,06Z,25.5,71%,1015.8 Hpa,300º (NW),3.6,2/8,2/8 CU,-,-,-,-,-,"Few clouds, fog"
2023-12-31 09:00:00,31/12/2023,09Z,25.5,49%,1013.0 Hpa,30º (NE),3.6,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
2023-12-31 12:00:00,31/12/2023,12Z,22.8,79%,1013.2 Hpa,0º (N),0.0,0/8,-,-,-,-,27.6,-,Clear
2023-12-31 15:00:00,31/12/2023,15Z,20.0,88%,1014.8 Hpa,340º (N),3.6,0/8,-,-,-,-,-,-,Clear
2023-12-31 18:00:00,31/12/2023,18Z,18.5,96%,1015.0 Hpa,330º (NW),3.6,0/8,-,-,-,-,-,-,Clear
2023-12-31 21:00:00,31/12/2023,21Z,18.0,93%,1015.0 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-01 00:00:00,01/01/2024,00Z,17.5,96%,1015.3 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-01 03:00:00,01/01/2024,03Z,17.4,91%,1017.6 Hpa,calm.,,,,,,-,-,16.5,fog
2024-01-01 06:00:00,01/01/2024,06Z,22.0,78%,1015.4 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-01 09:00:00,01/01/2024,09Z,24.8,70%,1013.0 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-01 12:00:00,01/01/2024,12Z,21.3,86%,1013.2 Hpa,0º (N),0.0,0/8,-,-,-,-,25.4,-,"Clear, mist"
2024-01-01 15:00:00,01/01/2024,15Z,17.8,100%,1015.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-01 18:00:00,01/01/2024,18Z,17.8,95%,1015.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-01 21:00:00,01/01/2024,21Z,16.2,92%,1015.4 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-02 00:00:00,02/01/2024,00Z,16.2,92%,1015.6 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-02 03:00:00,02/01/2024,03Z,16.5,96%,1017.5 Hpa,0º (N),0.0,0/8,-,-,-,-,-,15.5,"Clear, mist"
2024-01-02 06:00:00,02/01/2024,06Z,19.0,82%,1016.0 Hpa,290º (W),3.6,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-02 09:00:00,02/01/2024,09Z,23.5,66%,1013.1 Hpa,300º (NW),3.6,0/8,-,-,-,-,-,-,Clear
2024-01-02 12:00:00,02/01/2024,12Z,19.5,96%,1013.4 Hpa,340º (N),3.6,0/8,-,-,-,-,23.7,-,Clear
2024-01-02 15:00:00,02/01/2024,15Z,17.4,91%,1015.5 Hpa,0º (N),0.0,3/8,-,3/8 AS,-,-,-,-,Scattered clouds
2024-01-02 18:00:00,02/01/2024,18Z,17.0,93%,1015.8 Hpa,360º (N),3.6,4/8,-,4/8 AS,-,-,-,-,"Scattered clouds, mist"
2024-01-02 21:00:00,02/01/2024,21Z,16.0,93%,1015.3 Hpa,0º (N),0.0,4/8,-,4/8 AS,-,-,-,-,"Scattered clouds, mist"
2024-01-03 00:00:00,03/01/2024,00Z,15.2,92%,1015.7 Hpa,360º (N),1.8,4/8,-,4/8 AS,-,-,-,-,"Scattered clouds, mist"
2024-01-03 03:00:00,03/01/2024,03Z,16.0,93%,1017.6 Hpa,calm.,,,,,,-,-,14.9,fog
2024-01-03 06:00:00,03/01/2024,06Z,19.0,82%,1016.2 Hpa,360º (N),3.6,7/8,4/8 SC,AS,-,-,-,-,"Cloudy, mist"
2024-01-03 09:00:00,03/01/2024,09Z,20.5,75%,1013.6 Hpa,300º (NW),3.6,2/8,2/8 SC,-,-,-,-,-,Few clouds
2024-01-03 12:00:00,03/01/2024,12Z,18.0,88%,1013.3 Hpa,0º (N),0.0,0/8,-,-,-,-,21.7,-,Clear
2024-01-03 15:00:00,03/01/2024,15Z,16.5,96%,1014.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-03 18:00:00,03/01/2024,18Z,15.5,96%,1014.7 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-03 21:00:00,03/01/2024,21Z,15.5,96%,1014.7 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-04 00:00:00,04/01/2024,00Z,15.4,97%,1014.8 Hpa,calm.,,,,,,-,-,-,fog
2024-01-04 03:00:00,04/01/2024,03Z,15.8,95%,1017.9 Hpa,calm.,,,,,,-,-,14.5,fog
2024-01-04 06:00:00,04/01/2024,06Z,18.4,85%,1016.3 Hpa,calm.,,,,,,-,-,-,mist
2024-01-04 09:00:00,04/01/2024,09Z,21.1,77%,1013.7 Hpa,0º (N),0.0,3/8,3/8 SC,-,-,-,-,-,"Scattered clouds, mist"
2024-01-04 12:00:00,04/01/2024,12Z,18.2,92%,1013.8 Hpa,0º (N),0.0,2/8,2/8 SC,-,-,-,21.7,-,"Few clouds, mist"
2024-01-04 15:00:00,04/01/2024,15Z,15.5,100%,1015.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-04 18:00:00,04/01/2024,18Z,15.4,97%,1015.6 Hpa,calm.,,,,,,-,-,-,fog
2024-01-04 21:00:00,04/01/2024,21Z,14.4,97%,1015.5 Hpa,calm.,,,,,,-,-,-,fog
2024-01-05 00:00:00,05/01/2024,00Z,14.2,98%,1015.8 Hpa,calm.,,,,,,-,-,-,fog
2024-01-05 03:00:00,05/01/2024,03Z,14.5,96%,1018.7 Hpa,calm.,,,,,,-,-,13.7,fog
2024-01-05 06:00:00,05/01/2024,06Z,18.5,85%,1016.9 Hpa,340º (N),3.6,6/8,3/8 SC,AS,-,-,-,-,"Cloudy, mist"
2024-01-05 09:00:00,05/01/2024,09Z,24.0,64%,1013.6 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-05 12:00:00,05/01/2024,12Z,20.0,93%,1013.9 Hpa,0º (N),0.0,0/8,-,-,-,-,24.0,-,"Clear, mist"
2024-01-05 15:00:00,05/01/2024,15Z,17.4,91%,1016.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-05 18:00:00,05/01/2024,18Z,16.2,98%,1016.5 Hpa,calm.,,,,,,-,-,-,fog
2024-01-05 21:00:00,05/01/2024,21Z,15.6,96%,1015.7 Hpa,calm.,,,,,,-,-,-,fog
2024-01-06 00:00:00,06/01/2024,00Z,15.2,92%,1015.9 Hpa,calm.,,,,,,-,-,-,fog
2024-01-06 03:00:00,06/01/2024,03Z,15.9,100%,1018.2 Hpa,calm.,,,,,,-,-,14.6,fog
2024-01-06 06:00:00,06/01/2024,06Z,22.9,69%,1015.7 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-06 09:00:00,06/01/2024,09Z,25.9,51%,1014.0 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-06 12:00:00,06/01/2024,12Z,20.9,83%,1014.7 Hpa,0º (N),0.0,0/8,-,-,-,-,26.3,-,Clear
2024-01-06 15:00:00,06/01/2024,15Z,18.0,93%,1016.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-06 18:00:00,06/01/2024,18Z,16.0,100%,1016.0 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-06 21:00:00,06/01/2024,21Z,15.0,93%,1016.5 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-07 00:00:00,07/01/2024,00Z,14.5,96%,1017.0 Hpa,calm.,,,,,,-,-,-,fog
2024-01-07 03:00:00,07/01/2024,03Z,18.2,92%,1018.8 Hpa,0º (N),0.0,0/8,-,-,-,-,-,13.5,"Clear, mist"
2024-01-07 06:00:00,07/01/2024,06Z,24.7,58%,1017.3 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-07 09:00:00,07/01/2024,09Z,26.5,49%,1014.2 Hpa,360º (N),3.6,0/8,-,-,-,-,-,-,Clear
2024-01-07 12:00:00,07/01/2024,12Z,22.0,68%,1014.7 Hpa,0º (N),0.0,0/8,-,-,-,-,27.0,-,Clear
2024-01-07 15:00:00,07/01/2024,15Z,17.2,92%,1016.4 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-07 18:00:00,07/01/2024,18Z,16.0,93%,1016.5 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-08 00:00:00,08/01/2024,00Z,16.0,93%,1016.7 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-08 03:00:00,08/01/2024,03Z,17.0,93%,1019.3 Hpa,0º (N),0.0,0/8,-,-,-,-,-,14.9,"Clear, mist"
2024-01-08 06:00:00,08/01/2024,06Z,23.0,64%,1017.3 Hpa,340º (N),3.6,0/8,-,-,-,-,-,-,Clear
2024-01-08 09:00:00,08/01/2024,09Z,25.5,49%,1014.6 Hpa,320º (NW),3.6,0/8,-,-,-,-,-,-,Clear
2024-01-08 12:00:00,08/01/2024,12Z,21.5,80%,1014.4 Hpa,0º (N),0.0,0/8,-,-,-,-,26.0,-,"Clear, mist"
2024-01-08 15:00:00,08/01/2024,15Z,17.3,92%,1016.4 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-08 18:00:00,08/01/2024,18Z,17.6,90%,1017.0 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-08 21:00:00,08/01/2024,21Z,15.4,85%,1016.4 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-09 00:00:00,09/01/2024,00Z,16.0,93%,1016.0 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-09 03:00:00,09/01/2024,03Z,16.7,95%,1018.2 Hpa,calm.,,0/8,,,,-,-,15.2,"Clear, fog"
2024-01-09 06:00:00,09/01/2024,06Z,18.0,88%,1016.2 Hpa,300º (NW),3.7,,,,,-,-,-,fog
2024-01-09 09:00:00,09/01/2024,09Z,19.9,78%,1014.0 Hpa,310º (NW),3.6,4/8,4/8 SC,-,-,-,-,-,"Scattered clouds, mist"
2024-01-09 12:00:00,09/01/2024,12Z,18.0,88%,1014.0 Hpa,0º (N),0.0,0/8,-,-,-,-,20.3,-,"Clear, mist"
2024-01-09 15:00:00,09/01/2024,15Z,15.5,96%,1015.7 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-09 18:00:00,09/01/2024,18Z,14.0,100%,1015.3 Hpa,calm.,,,,,,-,-,-,fog
2024-01-09 21:00:00,09/01/2024,21Z,14.0,100%,1015.3 Hpa,calm.,,,,,,-,-,-,fog
2024-01-10 00:00:00,10/01/2024,00Z,14.5,96%,1015.2 Hpa,calm.,,,,,,-,-,-,fog
2024-01-10 03:00:00,10/01/2024,03Z,15.0,100%,1017.2 Hpa,calm.,,,,,,-,-,13.5,fog
2024-01-10 06:00:00,10/01/2024,06Z,16.9,88%,1015.3 Hpa,calm.,,,,,,-,-,-,fog
2024-01-10 09:00:00,10/01/2024,09Z,19.3,76%,1012.8 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-10 12:00:00,10/01/2024,12Z,17.5,90%,1012.7 Hpa,0º (N),0.0,0/8,-,-,-,-,20.6,-,"Clear, mist"
2024-01-10 15:00:00,10/01/2024,15Z,14.5,100%,1014.9 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-10 18:00:00,10/01/2024,18Z,13.1,99%,1015.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-10 21:00:00,10/01/2024,21Z,12.6,100%,1015.3 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-11 00:00:00,11/01/2024,00Z,12.5,100%,1016.1 Hpa,calm.,,,,,,-,-,-,fog
2024-01-11 03:00:00,11/01/2024,03Z,14.5,96%,1018.7 Hpa,calm.,,,,,,-,-,11.5,fog
2024-01-11 06:00:00,11/01/2024,06Z,21.5,62%,1017.4 Hpa,340º (N),3.6,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-11 09:00:00,11/01/2024,09Z,23.5,48%,1013.9 Hpa,320º (NW),3.6,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-11 12:00:00,11/01/2024,12Z,20.0,77%,1013.7 Hpa,0º (N),0.0,0/8,-,-,-,-,24.4,-,"Clear, mist"
2024-01-11 18:00:00,11/01/2024,18Z,14.5,96%,1016.5 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-11 21:00:00,11/01/2024,21Z,14.0,93%,1016.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-12 00:00:00,12/01/2024,00Z,14.0,87%,1015.8 Hpa,60º (NE),3.6,0/8,-,-,-,-,-,-,Clear
2024-01-12 03:00:00,12/01/2024,03Z,14.6,90%,1017.9 Hpa,0º (N),0.0,0/8,-,-,-,-,-,12.0,"Clear, mist"
2024-01-12 06:00:00,12/01/2024,06Z,16.5,79%,1016.2 Hpa,70º (E),3.6,7/8,4/8 SC,AS,-,-,-,-,"Cloudy, mist"
2024-01-12 09:00:00,12/01/2024,09Z,18.2,71%,1013.9 Hpa,60º (NE),3.6,7/8,4/8 SC,AS,-,-,-,-,"Cloudy, mist"
2024-01-12 12:00:00,12/01/2024,12Z,16.4,75%,1013.5 Hpa,70º (E),3.6,0/8,-,-,-,-,18.6,-,"Clear, mist"
2024-01-12 15:00:00,12/01/2024,15Z,14.5,96%,1015.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-12 18:00:00,12/01/2024,18Z,15.0,93%,1015.4 Hpa,350º (N),3.6,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-12 21:00:00,12/01/2024,21Z,15.5,90%,1015.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-13 00:00:00,13/01/2024,00Z,16.0,82%,1014.9 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,Clear
2024-01-13 03:00:00,13/01/2024,03Z,16.4,80%,1017.2 Hpa,0º (N),0.0,8/8,3/8 SC,AS,,-,-,13.6,"Overcast, mist"
2024-01-13 06:00:00,13/01/2024,06Z,17.3,80%,1015.9 Hpa,0º (N),0.0,8/8,3/8 SC,AS,,-,-,-,"Overcast, mist"
2024-01-13 09:00:00,13/01/2024,09Z,18.5,80%,1013.5 Hpa,0º (N),0.0,8/8,3/8 SC,AS,,-,-,-,"Overcast, mist"
2024-01-13 12:00:00,13/01/2024,12Z,16.4,80%,1013.7 Hpa,0º (N),0.0,4/8,2/8 SC,AS,-,-,19.0,-,"Scattered clouds, mist"
2024-01-13 15:00:00,13/01/2024,15Z,15.0,93%,1014.9 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-13 18:00:00,13/01/2024,18Z,13.9,94%,1015.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-13 21:00:00,13/01/2024,21Z,13.0,100%,1013.9 Hpa,calm.,,,,,,-,-,-,fog
2024-01-14 00:00:00,14/01/2024,00Z,13.0,100%,1014.3 Hpa,calm.,,,,,,-,-,-,fog
2024-01-14 03:00:00,14/01/2024,03Z,14.0,100%,1017.1 Hpa,calm.,,,,,,-,-,12.0,fog
2024-01-14 06:00:00,14/01/2024,06Z,16.0,87%,1014.9 Hpa,calm.,,,,,,-,-,-,fog
2024-01-14 09:00:00,14/01/2024,09Z,16.5,90%,1014.1 Hpa,calm.,,,,,,-,-,-,fog
2024-01-14 12:00:00,14/01/2024,12Z,16.0,93%,1014.1 Hpa,calm.,,,,,,-,16.6,-,fog
2024-01-14 15:00:00,14/01/2024,15Z,15.7,95%,1014.9 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-14 18:00:00,14/01/2024,18Z,15.4,91%,1015.2 Hpa,0º (N),0.0,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
2024-01-14 21:00:00,14/01/2024,21Z,14.3,91%,1014.1 Hpa,0º (N),0.0,8/8,3/8 SC,AS,,-,-,-,Overcast
2024-01-15 00:00:00,15/01/2024,00Z,14.0,100%,1014.4 Hpa,0º (N),0.0,8/8,3/8 SC,AS,,-,-,-,"Overcast, mist"
2024-01-15 03:00:00,15/01/2024,03Z,14.6,90%,1016.5 Hpa,0º (N),0.0,8/8,-,-,-,-,-,12.8,"Overcast, mist"
2024-01-15 06:00:00,15/01/2024,06Z,18.4,70%,1015.4 Hpa,0º (N),0.0,6/8,3/8 SC,AS,-,-,-,-,Cloudy
2024-01-15 09:00:00,15/01/2024,09Z,20.8,61%,1012.8 Hpa,0º (N),0.0,2/8,2/8 SC,-,-,-,-,-,Few clouds
2024-01-15 12:00:00,15/01/2024,12Z,18.2,76%,1013.0 Hpa,0º (N),0.0,0/8,-,-,-,-,21.9,-,Clear
2024-01-15 15:00:00,15/01/2024,15Z,14.0,93%,1014.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-15 18:00:00,15/01/2024,18Z,13.5,96%,1014.8 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-15 21:00:00,15/01/2024,21Z,13.5,96%,1014.6 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-16 00:00:00,16/01/2024,00Z,13.6,96%,1014.4 Hpa,calm.,,,,,,-,-,-,fog
2024-01-16 03:00:00,16/01/2024,03Z,14.0,100%,1016.9 Hpa,calm.,,,,,,-,-,12.4,fog
2024-01-16 06:00:00,16/01/2024,06Z,15.4,91%,1016.1 Hpa,calm.,,,,,,-,-,-,fog
2024-01-16 09:00:00,16/01/2024,09Z,17.6,84%,1013.7 Hpa,0º (N),0.0,8/8,2/8 SC,AS,,-,-,-,"Overcast, mist"
2024-01-16 12:00:00,16/01/2024,12Z,15.4,91%,1013.1 Hpa,0º (N),0.0,4/8,2/8 SC,AS,-,-,18.0,-,"Scattered clouds, fog"
2024-01-16 15:00:00,16/01/2024,15Z,13.0,100%,1015.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-16 18:00:00,16/01/2024,18Z,12.8,100%,1015.0 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-16 21:00:00,16/01/2024,21Z,12.9,100%,1014.6 Hpa,calm.,,,,,,-,-,-,fog
2024-01-17 00:00:00,17/01/2024,00Z,13.0,100%,1014.2 Hpa,calm.,,,,,,-,-,-,fog
2024-01-17 03:00:00,17/01/2024,03Z,13.5,96%,1016.8 Hpa,calm.,,,,,,-,-,11.8,fog
2024-01-17 06:00:00,17/01/2024,06Z,14.5,96%,1015.3 Hpa,calm.,,,,,,-,-,-,fog
2024-01-17 09:00:00,17/01/2024,09Z,19.2,71%,1013.8 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-17 12:00:00,17/01/2024,12Z,17.5,85%,1013.5 Hpa,0º (N),0.0,0/8,-,-,-,-,19.7,-,"Clear, mist"
2024-01-17 15:00:00,17/01/2024,15Z,14.4,91%,1015.8 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-17 18:00:00,17/01/2024,18Z,12.0,100%,1015.9 Hpa,calm.,,,,,,-,-,-,fog
2024-01-17 21:00:00,17/01/2024,21Z,13.0,93%,1015.1 Hpa,calm.,,,,,,-,-,-,fog
2024-01-18 00:00:00,18/01/2024,00Z,13.3,91%,1015.2 Hpa,calm.,,,,,,-,-,-,fog
2024-01-18 03:00:00,18/01/2024,03Z,14.4,107%,1016.4 Hpa,0º (N),0.0,6/8,3/8 SC,AC,-,-,-,11.6,"Cloudy, mist"
2024-01-18 06:00:00,18/01/2024,06Z,18.4,75%,1015.6 Hpa,0º (N),0.0,8/8,4/8 SC,AS,,-,-,-,"Overcast, mist"
2024-01-18 09:00:00,18/01/2024,09Z,22.0,56%,1013.0 Hpa,0º (N),0.0,6/8,3/8 SC,AC,-,Tr(24h),-,-,Cloudy
2024-01-18 12:00:00,18/01/2024,12Z,18.5,80%,1013.4 Hpa,0º (N),0.0,8/8,4/8 SC,AS,,Tr(24h),22.3,-,Overcast
2024-01-18 15:00:00,18/01/2024,15Z,17.5,90%,1015.3 Hpa,0º (N),0.0,8/8,4/8 SC,AS,,Tr(24h),-,-,Overcast
2024-01-18 18:00:00,18/01/2024,18Z,17.0,93%,1015.9 Hpa,0º (N),0.0,8/8,4/8 SC,AS,,1.0(24h),-,-,Overcast
2024-01-18 21:00:00,18/01/2024,21Z,16.5,96%,1015.9 Hpa,0º (N),0.0,8/8,4/8 SC,AS,,1.0(24h),-,-,Overcast
2024-01-19 00:00:00,19/01/2024,00Z,16.0,93%,1015.7 Hpa,0º (N),0.0,6/8,2/8 SC,AS,-,1.0(24h),-,-,"Cloudy, mist"
2024-01-19 03:00:00,19/01/2024,03Z,18.0,82%,1017.5 Hpa,0º (N),0.0,0/8,-,-,-,1.0(24h),-,14.3,"Clear, mist"
2024-01-19 06:00:00,19/01/2024,06Z,24.1,46%,1016.1 Hpa,360º (N),1.8,0/8,-,-,-,1.0(24h),-,-,Clear
2024-01-19 09:00:00,19/01/2024,09Z,25.1,44%,1013.8 Hpa,270º (W),3.6,0/8,-,-,-,1.0(24h),-,-,Clear
2024-01-19 12:00:00,19/01/2024,12Z,21.0,68%,1013.8 Hpa,0º (N),0.0,0/8,-,-,-,1.0(24h),26.0,-,Clear
2024-01-19 15:00:00,19/01/2024,15Z,16.4,91%,1015.4 Hpa,0º (N),0.0,0/8,-,-,-,1.0(24h),-,-,"Clear, mist"
2024-01-19 18:00:00,19/01/2024,18Z,15.0,93%,1015.6 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-19 21:00:00,19/01/2024,21Z,15.4,91%,1014.6 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-20 00:00:00,20/01/2024,00Z,14.5,96%,1015.2 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-20 03:00:00,20/01/2024,03Z,15.0,93%,1017.9 Hpa,calm.,,,,,,-,-,14.0,fog
2024-01-20 06:00:00,20/01/2024,06Z,18.0,77%,1016.9 Hpa,0º (N),0.0,6/8,2/8 SC,AS,-,-,-,-,"Cloudy, mist"
2024-01-20 09:00:00,20/01/2024,09Z,21.5,62%,1014.1 Hpa,300º (NW),3.6,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-20 12:00:00,20/01/2024,12Z,19.5,80%,1013.7 Hpa,0º (N),0.0,0/8,-,-,-,-,22.7,-,"Clear, mist"
2024-01-20 15:00:00,20/01/2024,15Z,15.7,95%,1015.1 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, fog"
2024-01-20 18:00:00,20/01/2024,18Z,16.0,93%,1015.8 Hpa,360º (N),3.6,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-20 21:00:00,20/01/2024,21Z,13.7,95%,1014.7 Hpa,0º (N),0.0,0/8,-,-,-,-,-,-,"Clear, mist"
2024-01-21 00:00:00,21/01/2024,00Z,14.3,98%,1015.1 Hpa,calm.,,,,,,-,-,-,fog
2024-01-21 03:00:00,21/01/2024,03Z,15.4,91%,1017.1 Hpa,calm.,,,,,,-,-,12.9,fog
2024-01-21 06:00:00,21/01/2024,06Z,19.5,75%,1016.3 Hpa,0º (N),0.0,4/8,4/8 SC,-,-,-,-,-,"Scattered clouds, mist"
2024-01-21 09:00:00,21/01/2024,09Z,23.0,46%,1013.9 Hpa,0º (N),0.0,2/8,2/8 SC,-,-,-,-,-,Few clouds
